Description,Price,Rating,ReviewCount,Url,5StarPct,4StarPct,3StarPct,2StarPct,1StarPct,ReleaseDate,Brand,Manufacturer,Package Dimensions,Manufacturer Reference,Resolution,Processor Brand,Processor Type,Processor Speed,RAM Size,Computer Memory Type,Hard Drive Size,Hard Drive Description,Hard Drive Interface,Graphics Processor Manufacturer,Wireless Type,Voltage,Operating System,ASIN,Product Weight
"Lexar SL500 harici SSD 1 TB, USB3.2 Gen2x2 taşınabilir SSD, 2000 MB/s'ye kadar PSSD okuma, 1800 MB/s yazma, harici katı hal sürücüsü, iPhone15 Serisi/Mac/PS5/XBOX/Laptop/PC (LSL500X001T-RNBNG) için","4.313,99 TL","5 yıldız üzerinden 4,5",298,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NTM4MTkxMTUxMjAxMTIzOjE3MzI4MzEzMzQ6c3BfYnRmOjMwMDMyODI3MTQ0MjIzMjo6MDo6&url=%2FLexar-ta%25C5%259F%25C4%25B1nabilir-s%25C3%25BCr%25C3%25BCc%25C3%25BCs%25C3%25BC-iPhone15-LSL500X001T-RNBNG%2Fdp%2FB0CSYSSP3W%2Fref%3Dsr_1_57_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.RLZxpvL1NB8spl3PbZiSTot35Tbwm7z4NwbIKa5OVVDclqFr1QCAB25o5_jQVaFvc76VFjMbERSRbv_SPZmsTWSEKJJbdCpLrN7xvTw76e_1JKVA_YHcpag0ntUyxoGxfScBK_TfEkeqpPtg2gteupvRZnyRIf-bn_BwxZpuPU4sVIewaTNXmyEIaMebQYDXUuehMBQzii7YNeKoNbUdyJYU9-vyjwcySnTDlHdy-lTZBJTQc6xf8Yt4KE0FNoL1gfE4QN8-Fy4oLPq59eek9JldJ09NyO4f49i8m1pwxo4.Su6eFLE_ZTMG32C9ApN7DT2cRPi2eoQGox4ncvPkO2E%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732831334%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Yorumların % 76 kadarı 5 yıldıza sahip,Yorumların % 12 kadarı 4 yıldıza sahip,Yorumların % 3 kadarı 3 yıldıza sahip,Yorumların % 4 kadarı 2 yıldıza sahip,Yorumların % 6 kadarı 1 yıldıza sahip,11 Şubat 2024,‎Lexar,"‎Lexar Co., LTD",,,,,,,,,‎1 TB,‎Katı Hal Sürücü,‎Solid State,,,,,‎B0CSYSSP3W,‎100 g
Asus Mini PC PN41-BBP131MV-N6000-Barebone-RAM Yok-DISK Yok-DOS-(KM YOK)-HDMI-VGA-WiFi-BT-VESA,"7.999,00 TL","5 yıldız üzerinden 5,0",2,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NTM4MTkxMTUxMjAxMTIzOjE3MzI4MzEzMzQ6c3BfYnRmOjMwMDQxMDQyMzI2MTAzMjo6MDo6&url=%2FAsus-PN41-BBP131MV-N6000-Barebone-RAM-Yok-DISK-Yok-DOS-HDMI-VGA-WiFi-BT-VESA%2Fdp%2FB09VMLB9QT%2Fref%3Dsr_1_58_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.RLZxpvL1NB8spl3PbZiSTot35Tbwm7z4NwbIKa5OVVDclqFr1QCAB25o5_jQVaFvc76VFjMbERSRbv_SPZmsTWSEKJJbdCpLrN7xvTw76e_1JKVA_YHcpag0ntUyxoGxfScBK_TfEkeqpPtg2gteupvRZnyRIf-bn_BwxZpuPU4sVIewaTNXmyEIaMebQYDXUuehMBQzii7YNeKoNbUdyJYU9-vyjwcySnTDlHdy-lTZBJTQc6xf8Yt4KE0FNoL1gfE4QN8-Fy4oLPq59eek9JldJ09NyO4f49i8m1pwxo4.Su6eFLE_ZTMG32C9ApN7DT2cRPi2eoQGox4ncvPkO2E%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732831334%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Yorumların % 100 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,18 Mart 2022,‎ASUS,‎Asus,,,‎1280x720,‎Intel,‎1.2GHz Cortex A8 Processor,‎3.3 GHz,‎8,‎DDR4 SDRAM,‎80 GB,"‎SATA, SSD",‎eSATA,‎Intel,‎802.11ac,,‎Windows 10 Pro,‎B09VMLB9QT,‎700 g
"Mack Unicity MCC-605 Laptop Sırt Çantası, Profesyonel Sırt Çantası, Kadınlar ve Erkekler için Bilgisayar Çantası, 15.6 inç Notebook Çantası, Siyah","555,00 TL","5 yıldız üzerinden 4,5",218,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NTM4MTkxMTUxMjAxMTIzOjE3MzI4MzEzMzQ6c3BfYnRmOjMwMDQwMjk1OTg3NDYzMjo6MDo6&url=%2FMack-MCC-605-Unicity-Notebook-%25C3%2587antas%25C4%25B1%2Fdp%2FB0BMTM549X%2Fref%3Dsr_1_59_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.RLZxpvL1NB8spl3PbZiSTot35Tbwm7z4NwbIKa5OVVDclqFr1QCAB25o5_jQVaFvc76VFjMbERSRbv_SPZmsTWSEKJJbdCpLrN7xvTw76e_1JKVA_YHcpag0ntUyxoGxfScBK_TfEkeqpPtg2gteupvRZnyRIf-bn_BwxZpuPU4sVIewaTNXmyEIaMebQYDXUuehMBQzii7YNeKoNbUdyJYU9-vyjwcySnTDlHdy-lTZBJTQc6xf8Yt4KE0FNoL1gfE4QN8-Fy4oLPq59eek9JldJ09NyO4f49i8m1pwxo4.Su6eFLE_ZTMG32C9ApN7DT2cRPi2eoQGox4ncvPkO2E%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732831334%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Yorumların % 74 kadarı 5 yıldıza sahip,Yorumların % 12 kadarı 4 yıldıza sahip,Yorumların % 6 kadarı 3 yıldıza sahip,Yorumların % 2 kadarı 2 yıldıza sahip,Yorumların % 6 kadarı 1 yıldıza sahip,18 Kasım 2022,‎Mack,‎MACK,,,,,,,,,,,,,,,,‎B0BMTM549X,‎560 g
"Lenovo V15 G3 ABA 82TV009CTX Ryzen 7 5825U 16GB 512GB SSD 15.6"" Full HD FreeDOS Notebook","15.299,00 TL","5 yıldız üzerinden 4,1",19,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NTM4MTkxMTUxMjAxMTIzOjE3MzI4MzEzMzQ6c3BfYnRmOjMwMDE2MjkxMzEzNDczMjo6MDo6&url=%2FLenovo-82TV009CTX-Ryzen-FreeDOS-Notebook%2Fdp%2FB0CZRJ1X4K%2Fref%3Dsr_1_60_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.RLZxpvL1NB8spl3PbZiSTot35Tbwm7z4NwbIKa5OVVDclqFr1QCAB25o5_jQVaFvc76VFjMbERSRbv_SPZmsTWSEKJJbdCpLrN7xvTw76e_1JKVA_YHcpag0ntUyxoGxfScBK_TfEkeqpPtg2gteupvRZnyRIf-bn_BwxZpuPU4sVIewaTNXmyEIaMebQYDXUuehMBQzii7YNeKoNbUdyJYU9-vyjwcySnTDlHdy-lTZBJTQc6xf8Yt4KE0FNoL1gfE4QN8-Fy4oLPq59eek9JldJ09NyO4f49i8m1pwxo4.Su6eFLE_ZTMG32C9ApN7DT2cRPi2eoQGox4ncvPkO2E%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732831334%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Yorumların % 60 kadarı 5 yıldıza sahip,Yorumların % 17 kadarı 4 yıldıza sahip,Yorumların % 11 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 13 kadarı 1 yıldıza sahip,3 Nisan 2024,‎Lenovo,‎Lenovo,‎50 x 40 x 30 cm; 1.7 Kilogram,‎197531690609,,‎AMD,‎AMD Ryzen 7,‎4.5 GHz,‎16 GB,‎DDR4 SDRAM,‎512 TB,‎SSD,‎Solid State,‎AMD,‎Bluetooth,,‎DOS,‎B0CZRJ1X4K,‎1.7 Kilograms
Necati Çanta 15.6 İnc Laptop Ve Evrak Çantası Taba,"1.772,15 TL",,,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NjI2MDExNTcyNTQyNTc0OjE3MzI4MzIxNzE6c3BfYXRmX25leHQ6MzAwMTM4NDkyNjc2MjMyOjowOjo&url=%2FNecati-%25C3%2587anta-Laptop-Evrak-%25C3%2587antas%25C4%25B1%2Fdp%2FB0CKKHPFDB%2Fref%3Dsr_1_49_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732832171%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,,,,,,,,,,,,,,,,,,,,
Necati Çanta Evrak Ve Laptop Çantsı Bordo,"927,60 TL",,,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NjI2MDExNTcyNTQyNTc0OjE3MzI4MzIxNzE6c3BfYXRmX25leHQ6MzAwMTM4NDgzODA3NjMyOjowOjo&url=%2FNecati-%25C3%2587anta-Evrak-Laptop-%25C3%2587ants%25C4%25B1%2Fdp%2FB0CKC22LX1%2Fref%3Dsr_1_50_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732832171%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,,,,,,,,,,,,,,,,,,,,
Necati Çanta 15.6 İnç Evrak Ve Laptop Çantsı Siyah,"551,60 TL",,,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NjI2MDExNTcyNTQyNTc0OjE3MzI4MzIxNzE6c3BfYXRmX25leHQ6MzAwMTM4NDY5Nzg4NjMyOjowOjo&url=%2FNecati-%25C3%2587anta-Evrak-Laptop-%25C3%2587ants%25C4%25B1%2Fdp%2FB0CKBZ8YSG%2Fref%3Dsr_1_51_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732832171%26sr%3D8-51-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,,,,,,,,,,,,,,,,,,,,
TahTicMer Laptop Çantası Evrak Laptop Notebook Tablet Mümessil Çantası 17 inç Lüks Kasalı 6 Bölmeli Omuz Askılı Çanta 47X37X10 Siyah,"1.304,99 TL","5 yıldız üzerinden 3,9",2,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NjI2MDExNTcyNTQyNTc0OjE3MzI4MzIxNzE6c3BfYXRmX25leHQ6MzAwMzY5NjI4NTE0OTMyOjowOjo&url=%2FTahTicMer-%25C3%2587antas%25C4%25B1-Notebook-M%25C3%25BCmessil-47X36X12%2Fdp%2FB0C4PG3HGT%2Fref%3Dsr_1_52_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732832171%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Yorumların % 46 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 54 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,,,,,,,,,,,,,,,,,,,,
HP 255 G10 8A548EA03 Ryzen7 7730U 32GB 1TBSSD 15.6 FullHD FreeDOS Dizüstü Bilgisayar-CNT004,"22.999,00 TL","5 yıldız üzerinden 4,5",2,https://www.amazon.com.tr/HP-8A548EA03-FreeDOS-Diz%C3%BCst%C3%BC-Bilgisayar-CNT004/dp/B0CP59WYKJ/ref=sr_1_53?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI&dib_tag=se&keywords=laptop&qid=1732832171&sr=8-53,Yorumların % 50 kadarı 5 yıldıza sahip,Yorumların % 50 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,29 Kasım 2023,‎HP,‎HP,‎48.3 x 30.5 x 6.9 cm; 2.3 Kilogram,,‎1080p Full HD,‎AMD,‎AMD Ryzen 7,‎4.5 GHz,‎32,‎DDR4 SDRAM,‎1 TB,,‎Solid State,‎AMD,‎Bluetooth,,‎DOS,‎B0CP59WYKJ,‎2.3 Kilograms
"Apple MacBook Pro Laptop, M4 Max çip, 14 çekirdekli CPU ve 32 çekirdekli GPU’ya sahip: 16.2 inç Liquid Retina XDR Ekran, 36GB Birleşik Bellek, 1TB SSD Depolama; Gümüş Rengi","151.999,00 TL","5 yıldız üzerinden 3,9",4,https://www.amazon.com.tr/Apple-MacBook-Laptop-%C3%A7ekirdekli-GPUya/dp/B0DLHMLFZR/ref=sr_1_54?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI&dib_tag=se&keywords=laptop&qid=1732832171&sr=8-54,Yorumların % 45 kadarı 5 yıldıza sahip,Yorumların % 27 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 27 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,,,,,,,,,,,,,,,,,,,,
"Acer TravelMate P6 14 Dizüstü Bilgisayar, Intel Core I7-1335U, Intel Iris Xe Graphics Paylaşımlı Ekran Kartı, 14 inç FHD Ekran, 16 GB DDR4 RAM, 512 GB SSD, Windows 11 Pro, NX.B0AEY.001","33.699,00 TL",,,https://www.amazon.com.tr/Acer-TravelMate-Bilgisayar-Payla%C5%9F%C4%B1ml%C4%B1-NX-B0AEY-001/dp/B0CPJ61Q58/ref=sr_1_55?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI&dib_tag=se&keywords=laptop&qid=1732832171&sr=8-55,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,5 Aralık 2023,‎Acer,‎Acer,‎45.6 x 28.8 x 6.6 cm; 2.22 Kilogram,,,‎Intel,‎Core i7,‎1.7 GHz,‎16 GB,,‎512 GB,‎SSD,‎Solid State,‎Intel,,,‎Windows 11 Pro,‎B0CPJ61Q58,‎2.22 Kilograms
"ASUS Vivobook 15 - X1504ZA-NJ1266 15.6 inç FHD (1920 x 1080) 16:9, i3-1215U, DDR4 8GB, 512GB M.2 NVMe PCIe 4.0 SSD, Intel UHD N/A, No OS, Dizüstü Bilgisayar","11.799,00 TL",,,https://www.amazon.com.tr/ASUS-Vivobook-15-X1504ZA-NJ1266-Bilgisayar/dp/B08H1WX5MY/ref=sr_1_56?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI&dib_tag=se&keywords=laptop&qid=1732832171&sr=8-56,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,30 Mayıs 2024,‎ASUS,‎ASUS,‎48.3 x 28.8 x 6.5 cm; 2.82 Kilogram,,‎1920 x 1080 Pixels,‎Intel,‎Core i3-1215U,‎1.2 GHz,‎8,‎DDR4 SDRAM,‎512 GB,‎SSD,‎Solid State,‎Intel,,,‎DOS,‎B08H1WX5MY,‎2.82 Kilograms
Lenovo V15 G3 IAP Intel Core i5-1235U 8GB 256GB SSD 15.6'' FHD Freedos 82TT00HDTR Notebook Bilgisayar,"14.499,00 TL","5 yıldız üzerinden 1,0",1,https://www.amazon.com.tr/Lenovo-i5-1235U-82TT00HDTR-Notebook-Bilgisayar/dp/B0CZTGW376/ref=sr_1_57?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI&dib_tag=se&keywords=laptop&qid=1732832171&sr=8-57,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 100 kadarı 1 yıldıza sahip,4 Nisan 2024,‎Lenovo,‎Lenovo,,,,‎Intel,‎Core i5-1235U,‎3.3 GHz,,,‎256 GB,‎SSD,‎Solid State,‎Intel,,,‎DOS,‎B0CZTGW376,‎1 Kilograms
"ASUS Vivobook 15 X1504VA-NJ396 15.6 inç FHD (1920 x 1080) 16:9, i7-1355U, DDR4 8GB, 512GB M.2 NVMe PCIe 3.0 SSD, Intel UHD N/A, No OS, Dizüstü Bilgisayar","22.499,00 TL",,,https://www.amazon.com.tr/ASUS-Vivobook-X1504VA-NJ396-15-6-1920/dp/B0D5MXCBWG/ref=sr_1_58?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.SF6I70nBy--_4RQ3At19F7YGHYoKPqkY4JGqaPLkbQDnOyATEjRNde7zlRDnY5wCZzfFp670mebHFlV3GqS7uVbYRN6zROKWaqCO6nrnmHE0z0PWkFrMgJgqqxZ6ySYKtlcIddCT7tR_46VbkbeueNbfVbczpsHL7no6z9Cq3gyTXFg_wHrpFvE5Udvwjpq9FFYrT65Q3xjKuCcm49JR6kXatSUItgjFzaBfcmzAnE648zYODBVnAs--pLirTPf35brs6rKKBvbOOWJVpW2nv74J4wjPOFQKyqTwENJZo0s.dhjbdhfcUk0Kyr9eYQh0nBoiA0mbtWSzYoflhcMFWLI&dib_tag=se&keywords=laptop&qid=1732832171&sr=8-58,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,30 Mayıs 2024,‎ASUS,‎ASUS,‎48.3 x 28.8 x 6.5 cm; 2.54 Kilogram,,‎1920 x 1080 Pixels,‎Intel,‎Intel Core i7-1355U,‎1.7 GHz,‎8,‎DDR4 SDRAM,‎512 GB,‎SSD,‎Solid State,‎Intel,,,‎DOS,‎B0D5MXCBWG,‎2.54 Kilograms
